"gameID","platformID","seasonID","Winner","ban1","ban2","ban3","ban4","ban5","ban6","ban7","ban8","ban9","ban10"
3667041962,"KR",13,0,25,7,516,89,238,81,145,7,111,203
3666954981,"KR",13,1,64,84,157,25,111,266,25,113,7,81
3665982839,"KR",13,1,25,114,238,67,517,7,39,58,223,157
3665980743,"KR",13,1,266,111,236,7,72,122,412,238,7,157
3665909340,"KR",13,0,350,33,7,59,67,63,28,25,91,64
3665917912,"KR",13,0,236,25,16,58,8,122,157,236,64,67
3665864206,"KR",13,1,517,7,67,420,145,266,-1,25,67,7
3664988110,"KR",13,1,157,81,59,266,111,7,24,64,111,236
3664938635,"KR",13,1,25,28,266,67,33,157,25,8,30,7
3664903143,"KR",13,0,28,53,17,33,555,111,266,420,7,64
3664836176,"KR",13,1,266,517,25,111,91,420,16,64,7,67
3664809397,"KR",13,0,7,53,254,25,555,223,25,266,39,157
4832050265,"KR",13,0,555,7,-1,17,54,141,360,57,3,54
4831994891,"KR",13,1,105,360,25,76,122,105,360,84,98,25
4831921142,"KR",13,1,141,98,238,-1,54,106,238,8,60,360
4831616114,"KR",13,0,412,32,11,54,157,245,238,67,89,876
4831623091,"KR",13,0,54,20,25,154,67,84,54,104,55,360
4831590629,"KR",13,0,54,89,-1,122,360,154,111,105,54,120
4831537489,"KR",13,1,84,202,64,141,28,238,122,157,360,89
4680661855,"KR",13,1,876,51,517,80,39,235,120,58,80,35
4649935816,"KR",13,0,412,84,64,106,63,157,777,89,876,235
4649873054,"KR",13,0,777,238,25,81,39,89,245,51,777,876
4648541577,"KR",13,1,238,126,777,51,64,238,51,28,777,84
4648378399,"KR",13,1,122,238,89,84,235,517,51,126,53,99
4641140440,"KR",13,1,238,154,39,51,22,25,777,236,64,114
4641063817,"KR",13,1,51,777,111,60,245,245,35,555,82,238
4639515832,"KR",13,1,517,64,164,777,25,53,122,777,238,161
4639437127,"KR",13,1,89,64,777,54,51,235,51,122,35,11
4639367282,"KR",13,1,81,102,84,122,51,238,777,99,24,11
4639199956,"KR",13,0,122,777,53,238,157,51,238,122,84,53
4631023616,"KR",13,1,58,104,105,157,777,51,777,238,103,24
4630926266,"KR",13,1,76,51,238,122,157,60,202,51,122,777
4630839609,"KR",13,1,51,245,7,122,89,777,39,235,51,238
4630792487,"KR",13,1,238,777,2,51,58,235,517,51,84,245
4630771691,"KR",13,1,25,421,238,51,19,245,777,54,875,51
4630565540,"KR",13,1,245,58,236,101,-1,105,84,122,235,777
4630352854,"KR",13,0,120,122,157,51,7,89,84,53,58,114
4629945472,"KR",13,0,51,238,28,84,777,55,67,25,777,245
4629931014,"KR",13,0,777,58,111,122,235,157,55,104,777,122
4629847719,"KR",13,1,238,2,25,-1,11,122,235,67,104,238
4629723967,"KR",13,1,245,84,-1,111,517,235,112,54,777,238
4629669041,"KR",13,0,238,22,25,133,235,25,114,105,104,26
4629613289,"KR",13,0,238,235,64,38,10,89,53,245,82,7
4285793856,"KR",13,1,157,53,517,555,62,131,235,67,89,154
4285669600,"KR",13,0,62,154,122,235,110,131,53,154,58,2
4285663311,"KR",13,1,91,154,235,245,3,157,875,64,62,222
4272184274,"KR",13,0,53,35,58,62,122,39,28,105,58,235
4271965145,"KR",13,1,80,82,60,-1,9,154,51,235,105,58
4271887823,"KR",13,0,157,235,25,7,58,25,523,420,111,35
4271798615,"KR",13,0,523,86,154,134,25,60,58,235,111,157
4271637303,"KR",13,1,9,58,53,62,517,17,432,26,62,154
4269622120,"KR",13,1,154,235,111,69,58,53,875,60,21,86
4269484299,"KR",13,0,-1,235,58,62,245,235,60,25,11,157
4269338107,"KR",13,0,53,89,62,104,421,53,2,58,38,235
4269318910,"KR",13,1,7,4,82,62,17,9,235,86,131,58
4269185444,"KR",13,0,25,157,60,235,154,7,122,38,111,517
4269056488,"KR",13,0,157,25,86,111,80,523,60,98,235,62
4266072167,"KR",13,1,53,266,84,89,421,235,67,62,8,111
4265849207,"KR",13,1,412,9,67,154,105,57,238,235,111,245
4265912929,"KR",13,0,86,555,60,62,9,91,235,516,111,555
4265795012,"KR",13,1,245,235,81,157,412,9,62,157,58,235
4265406136,"KR",13,0,235,142,67,555,9,110,9,-1,122,7
4256490442,"KR",13,1,133,64,235,246,122,240,105,64,235,111
4256396131,"KR",13,1,555,875,235,7,122,82,412,518,555,84
4256333729,"KR",13,0,154,105,-1,122,25,122,235,412,105,7
4248911068,"KR",13,0,517,86,516,18,154,235,412,157,875,245
4248695306,"KR",13,1,57,26,157,60,235,517,62,111,523,58
4248577581,"KR",13,1,56,-1,111,-1,62,235,517,157,7,25
4248551798,"KR",13,1,122,64,157,105,60,420,235,157,122,64
4248454780,"KR",13,1,157,154,2,122,235,25,56,62,8,154
4244499612,"KR",13,1,53,35,105,875,7,25,875,64,235,82
4244428581,"KR",13,0,86,235,122,-1,80,154,60,122,25,80
4244492247,"KR",13,1,21,58,-1,154,62,517,350,7,555,91
4239014644,"KR",13,1,429,157,53,62,25,103,25,235,516,62
4238878597,"KR",13,0,235,89,84,154,429,105,235,62,875,157
4238808922,"KR",13,0,25,60,142,122,235,25,26,122,238,157
4238718046,"KR",13,1,122,64,523,154,39,11,122,235,21,7
4238700021,"KR",13,0,21,86,38,11,25,105,19,235,86,122
4236076300,"KR",13,1,154,238,39,62,523,25,53,39,421,86
4235944088,"KR",13,0,53,86,238,80,154,86,122,89,154,350
4235914024,"KR",13,0,67,157,245,53,89,350,122,7,517,111
4235835130,"KR",13,0,122,245,51,235,131,122,55,131,25,555
4235688077,"KR",13,1,25,875,9,11,80,516,122,350,62,69
4235466142,"KR",13,1,122,53,875,412,517,7,517,122,25,154
4227443525,"KR",13,1,25,157,122,235,8,122,154,86,157,203
4227439583,"KR",13,1,154,62,89,55,201,111,235,64,89,11
4227371729,"KR",13,1,122,235,555,60,157,157,875,24,235,517
4227325882,"KR",13,0,154,235,157,266,53,875,154,8,35,7
4222982859,"KR",13,1,246,39,235,523,60,39,134,89,111,81
4222919151,"KR",13,0,86,64,122,266,523,34,7,154,53,235
4222975947,"KR",13,1,157,64,85,21,35,150,21,154,235,64
4222954267,"KR",13,1,53,517,82,412,122,875,-1,53,61,154
4222931456,"KR",13,0,157,555,11,235,133,154,350,86,142,235
4222837433,"KR",13,0,89,53,86,39,235,86,122,39,157,154
4222883031,"KR",13,1,58,523,53,105,2,25,157,53,39,86
4222778495,"KR",13,0,122,157,60,432,53,235,56,122,145,8
4222712902,"KR",13,0,523,39,34,21,67,21,238,235,122,154
4221085608,"KR",13,1,105,7,111,122,875,21,122,235,25,245
4221113883,"KR",13,1,154,39,111,516,21,105,8,235,154,875
4221112363,"KR",13,1,53,245,89,122,7,89,238,875,154,21
4221130574,"KR",13,1,67,7,157,64,35,53,157,235,60,56
4221048199,"KR",13,0,67,555,60,516,235,154,7,60,91,122
4217937125,"KR",13,0,39,86,235,25,38,81,154,350,875,69
4217754945,"KR",13,0,157,154,111,131,53,25,157,111,64,122
4217548266,"KR",13,0,64,142,412,15,39,122,111,25,82,53
4217376600,"KR",13,1,235,105,11,122,53,114,89,53,64,154
4217341168,"KR",13,1,24,122,517,111,89,64,157,122,235,81
4754049101,"KR",13,1,876,80,-1,360,58,126,76,876,360,85
4754044048,"KR",13,0,39,107,360,63,80,421,80,30,147,876
4754030315,"KR",13,1,122,60,238,80,360,876,517,76,80,114
4753903789,"KR",13,1,58,80,876,84,122,360,147,245,80,876
4753815540,"KR",13,0,81,60,360,104,7,164,80,104,20,360
4753012020,"KR",13,0,157,104,106,86,360,122,80,154,25,238
4752773953,"KR",13,0,360,517,876,89,80,61,202,24,30,80
4750416882,"KR",13,1,555,80,147,777,157,238,147,360,76,30
4750372753,"KR",13,0,142,517,82,122,245,412,105,164,80,30
4748370571,"KR",13,1,80,412,122,236,76,876,360,164,64,117
4748305793,"KR",13,0,76,89,80,164,236,360,58,238,76,412
4748350695,"KR",13,1,80,54,246,-1,89,122,3,360,238,80
4748197662,"KR",13,0,777,421,80,876,360,-1,360,9,80,58
4748242515,"KR",13,1,360,25,104,78,24,104,25,80,238,122
4748169394,"KR",13,1,876,360,89,777,60,876,58,80,3,360
4747457050,"KR",13,1,238,236,89,30,360,25,30,360,122,58
4747450447,"KR",13,1,80,777,25,360,91,30,104,-1,25,164
4747364709,"KR",13,0,104,360,236,7,24,20,122,245,80,360
4747168021,"KR",13,1,107,360,777,421,245,117,238,80,360,76
4746854781,"KR",13,0,360,157,84,60,30,54,80,150,58,360
4746766286,"KR",13,0,80,360,61,104,89,350,80,104,360,60
4746760808,"KR",13,1,80,58,30,25,360,80,876,76,81,38
4746638197,"KR",13,1,164,104,412,360,876,30,39,360,25,105
4745312977,"KR",13,0,114,28,80,238,876,142,25,80,62,104
4745246000,"KR",13,1,25,80,236,84,91,238,876,25,245,141
4745162109,"KR",13,0,64,122,360,104,517,39,80,60,238,360
4745084609,"KR",13,1,238,202,117,142,30,58,164,80,235,69
4744967987,"KR",13,1,876,84,266,30,25,360,104,84,236,80
4744915552,"KR",13,1,25,84,360,80,30,360,58,876,80,236
4744765631,"KR",13,0,58,-1,64,105,53,89,236,80,30,517
4744688462,"KR",13,1,80,44,28,106,360,235,22,104,117,876
4744611723,"KR",13,0,360,875,28,2,80,104,360,84,876,114
4744386737,"KR",13,0,120,25,131,876,164,360,142,30,60,2
4743581700,"KR",13,0,80,876,60,20,104,91,80,360,164,245
4743526484,"KR",13,1,236,120,104,81,360,360,80,55,104,412
4743510051,"KR",13,1,91,80,38,39,360,30,157,80,245,25
4743375971,"KR",13,0,360,80,30,432,60,360,25,30,39,64
4743307261,"KR",13,1,360,164,157,245,25,64,104,80,117,777
4743229603,"KR",13,0,80,360,7,876,30,142,25,360,30,104
4742646200,"KR",13,1,245,80,360,60,104,25,105,360,30,106
4741599999,"KR",13,1,30,-1,117,80,360,30,104,60,84,360
4741562574,"KR",13,0,360,120,33,104,517,360,876,80,246,58
4741406255,"KR",13,0,238,28,555,80,164,114,60,89,876,360
4741297080,"KR",13,1,235,876,39,120,81,360,30,236,517,111
4741236789,"KR",13,0,104,360,30,51,236,33,58,80,104,-1
4741185728,"KR",13,0,30,876,28,80,38,58,104,80,360,876
4740992256,"KR",13,0,25,141,30,120,360,30,104,236,360,80
4740883376,"KR",13,0,84,104,80,25,78,91,80,360,76,30
4739184949,"KR",13,1,360,80,777,238,555,84,30,25,58,360
4739109690,"KR",13,1,25,30,114,80,157,117,53,517,80,76
4739102400,"KR",13,0,157,142,360,30,25,421,25,30,80,84
4738995646,"KR",13,0,360,30,80,64,60,60,80,39,876,360
4738926275,"KR",13,0,80,76,-1,117,30,360,62,25,89,80
4738847894,"KR",13,1,80,360,122,30,876,30,25,117,80,53
4738762761,"KR",13,0,28,120,25,30,80,104,80,4,360,777
4738665590,"KR",13,1,30,80,120,360,122,85,80,30,876,360
4738472993,"KR",13,0,58,117,30,876,80,76,28,236,89,360
4738314046,"KR",13,1,164,360,25,876,80,30,360,104,245,876
4737967971,"KR",13,1,80,122,245,89,30,360,89,30,517,84
4737807918,"KR",13,0,58,91,30,360,245,114,421,80,30,245
4737747671,"KR",13,0,80,-1,120,30,876,30,105,68,360,117
4737701732,"KR",13,1,80,24,876,360,28,28,25,360,114,30
4730014972,"KR",13,1,39,81,235,7,104,142,432,4,80,114
4728527388,"KR",13,1,60,876,84,38,-1,25,30,245,80,104
4728543421,"KR",13,0,164,238,80,120,412,164,81,360,104,76
4728439368,"KR",13,0,80,238,876,30,236,25,876,55,104,91
4728403552,"KR",13,1,80,238,876,107,76,876,28,360,80,117
4728189240,"KR",13,0,245,60,555,142,360,412,39,80,30,164
4728181515,"KR",13,0,360,64,238,30,89,89,133,80,30,236
4728101950,"KR",13,0,876,117,360,122,246,238,360,80,30,-1
4726654502,"KR",13,1,80,104,24,360,777,80,30,104,360,421
4726563540,"KR",13,0,777,360,62,104,89,876,238,-1,777,30
4726468905,"KR",13,1,54,517,876,104,30,360,236,28,122,25
4726461441,"KR",13,1,238,80,360,30,876,876,30,360,76,-1
4726421489,"KR",13,0,80,245,235,60,104,114,76,25,9,360
4726183948,"KR",13,1,80,58,30,104,89,64,777,104,360,89
4726117486,"KR",13,1,360,76,236,24,157,7,30,80,58,360
4726047660,"KR",13,0,76,80,360,876,126,39,80,114,38,360
4724631384,"KR",13,0,104,142,555,55,80,360,117,876,777,236
4724505399,"KR",13,0,360,236,30,25,876,104,876,236,117,360
4724530310,"KR",13,1,80,360,245,30,84,122,41,360,120,80
4724383801,"KR",13,0,51,62,236,25,360,777,141,58,360,117
4724288387,"KR",13,1,157,30,25,104,360,80,25,114,157,50
4724302085,"KR",13,0,876,245,-1,24,80,876,25,104,80,-1
4724214129,"KR",13,1,80,412,78,30,421,104,25,777,80,117
4724120062,"KR",13,1,84,876,80,60,76,104,80,117,30,39
4721174033,"KR",13,0,104,142,238,67,164,80,876,117,104,76
4721088933,"KR",13,1,164,104,-1,80,876,76,30,39,360,104
4721063164,"KR",13,1,202,122,30,7,80,360,421,105,81,62
4721053935,"KR",13,1,80,142,133,25,30,84,157,-1,360,25
4720990419,"KR",13,1,89,133,76,421,360,104,876,142,-1,360
4720916493,"KR",13,1,30,10,517,76,60,117,60,80,777,7
4717669771,"KR",13,1,104,117,360,25,30,777,84,60,876,120
4717684816,"KR",13,0,236,350,122,876,80,122,84,104,360,235
4717655458,"KR",13,1,235,38,120,64,58,164,84,360,238,60
4717610631,"KR",13,0,360,117,555,38,777,235,7,876,104,76
4834067260,"KR",13,1,35,114,141,54,360,141,17,238,111,360
4833486106,"KR",13,1,25,91,238,54,32,122,360,-1,105,89
4833426143,"KR",13,1,517,157,141,25,22,54,202,63,86,11
4833321209,"KR",13,1,141,202,54,114,157,360,157,75,89,-1
4833261386,"KR",13,1,54,20,53,360,7,84,33,122,360,141
4833199563,"KR",13,0,33,412,63,131,58,105,22,84,7,98
4833158291,"KR",13,1,54,25,33,84,81,360,7,412,84,54
4832180965,"KR",13,0,131,25,360,54,60,131,141,157,84,22
4832106771,"KR",13,0,22,122,202,39,11,98,25,114,104,3
4831319280,"KR",13,1,63,245,141,266,53,517,89,11,101,98
4831278877,"KR",13,1,53,147,39,32,236,84,120,111,350,133
4831297196,"KR",13,1,114,360,517,80,238,105,7,360,89,104
4831344374,"KR",13,1,7,360,104,32,53,8,104,236,555,51
4827412734,"KR",13,1,54,53,141,105,360,84,67,555,22,80
4826647698,"KR",13,0,54,25,90,67,22,55,50,202,33,54
4826575574,"KR",13,0,360,80,20,875,157,51,84,111,104,157
4826592223,"KR",13,0,555,51,145,105,67,360,80,245,24,133
4826580530,"KR",13,0,517,64,238,141,51,350,104,141,245,517
4822294175,"KR",13,1,53,81,33,238,54,412,24,517,33,360
4822089763,"KR",13,1,80,122,67,51,141,54,202,23,76,141
4822115656,"KR",13,0,238,89,67,11,53,104,516,111,84,69
4822053552,"KR",13,0,517,81,69,360,122,517,32,202,67,157
4822120080,"KR",13,1,32,80,82,105,53,25,360,84,32,39
4819353244,"KR",13,1,360,157,84,51,147,89,54,360,84,11
4818680078,"KR",13,1,141,54,122,555,420,89,11,147,360,67
4818433188,"KR",13,0,157,104,236,238,122,67,202,105,11,238
4818409233,"KR",13,0,105,777,11,54,58,32,84,35,122,53
4815265618,"KR",13,0,157,202,74,11,80,51,58,53,-1,17
4815225516,"KR",13,1,202,89,122,112,64,67,53,238,360,157
4815253280,"KR",13,0,53,360,33,141,67,555,516,141,360,245
4815270775,"KR",13,0,157,101,33,99,266,360,17,84,111,238
4815067705,"KR",13,0,157,24,202,104,360,84,235,-1,202,141
4812801961,"KR",13,1,104,8,360,157,236,147,133,157,64,360
4812644217,"KR",13,0,80,157,777,53,67,360,117,122,33,91
4807913527,"KR",13,1,54,24,7,11,360,111,236,11,84,8
4807911147,"KR",13,0,111,238,33,106,157,32,7,202,58,360
4807797565,"KR",13,1,11,112,63,53,106,245,89,360,11,82
4805954554,"KR",13,1,105,63,17,360,64,11,89,64,39,360
4805953547,"KR",13,1,360,11,238,421,89,141,360,555,3,104
4805804791,"KR",13,0,53,7,122,360,84,157,84,245,11,58
4805742659,"KR",13,0,99,202,32,58,35,33,7,57,360,517
4805458670,"KR",13,1,32,84,89,25,67,67,-1,51,157,360
4805533577,"KR",13,0,54,120,238,32,84,360,89,54,157,64
4805352776,"KR",13,0,122,64,157,360,80,32,67,54,360,35
4805258556,"KR",13,1,157,80,32,51,58,57,32,105,104,58
4802203406,"KR",13,0,157,33,11,147,360,53,122,142,157,360
4802201615,"KR",13,1,-1,122,51,517,360,20,360,98,25,157
4801576852,"KR",13,0,25,-1,516,101,777,101,875,157,11,35
4800176217,"KR",13,1,360,11,57,84,58,84,360,54,83,106
4800146253,"KR",13,0,58,105,157,236,64,7,89,33,360,82
4800145467,"KR",13,1,39,497,238,24,7,58,17,54,777,202
4800154442,"KR",13,0,202,104,7,122,157,121,39,53,101,238
4800095104,"KR",13,1,25,238,51,154,157,58,202,3,157,122
4800152766,"KR",13,0,53,105,54,111,64,147,67,17,105,63
4797797321,"KR",13,0,3,84,202,245,25,89,32,517,50,54
4797854439,"KR",13,1,360,67,238,236,203,67,25,122,3,104
4797822137,"KR",13,0,89,54,111,104,105,157,51,32,67,360
4797777415,"KR",13,0,121,157,99,122,360,157,50,238,202,7
4797744229,"KR",13,1,56,89,55,360,777,53,101,238,64,122
4797659404,"KR",13,1,11,876,141,236,25,80,7,32,164,105
4793480484,"KR",13,0,11,89,98,202,17,238,157,104,11,81
4793338487,"KR",13,1,122,11,25,89,141,38,89,202,360,122
4793305394,"KR",13,0,32,67,11,122,54,157,84,17,28,50
4791764722,"KR",13,0,245,122,51,516,53,7,67,8,53,56
4791761967,"KR",13,0,82,141,105,121,238,360,777,121,58,53
4788303727,"KR",13,0,236,157,28,53,54,53,360,245,84,58
4788371973,"KR",13,1,360,111,67,25,76,54,51,350,157,142
4788302117,"KR",13,1,86,98,25,777,141,-1,-1,54,236,22
4788320968,"KR",13,0,875,238,777,67,51,33,25,76,32,141
4788229374,"KR",13,0,245,236,35,53,17,25,17,104,238,360
4788207999,"KR",13,1,202,157,412,360,17,777,89,45,77,67
4779626520,"KR",13,0,238,412,105,16,518,80,64,7,23,84
4779675363,"KR",13,0,53,58,517,3,104,33,777,2,555,67
4779574918,"KR",13,0,147,84,157,81,238,58,12,84,104,18
4778445490,"KR",13,0,157,22,360,30,82,25,104,516,157,67
4777760627,"KR",13,1,238,67,84,555,58,25,67,122,84,17
4777670000,"KR",13,1,17,80,89,67,157,-1,53,103,104,114
4777599083,"KR",13,0,22,122,86,38,238,122,360,114,777,157
4777657353,"KR",13,0,-1,22,-1,777,28,238,33,84,245,57
4763156767,"KR",13,1,203,50,61,62,22,89,111,122,104,25
4761242802,"KR",13,1,84,147,72,157,360,89,58,-1,102,360
4761079256,"KR",13,0,122,111,80,105,64,105,53,67,-1,111
4742604241,"KR",13,1,245,777,238,89,164,517,236,85,91,235
4734531967,"KR",13,1,117,236,33,53,238,11,39,111,420,157
4733860708,"KR",13,0,22,141,122,58,25,236,517,360,53,11
4733762767,"KR",13,1,58,57,122,25,-1,157,104,517,114,99
4733474551,"KR",13,1,58,122,89,104,360,58,350,238,64,80
4733162900,"KR",13,1,53,91,777,33,58,51,122,7,53,28
4733067550,"KR",13,0,236,238,360,157,83,238,360,28,154,53
4733110595,"KR",13,0,777,35,114,111,39,57,360,58,777,350
4732967509,"KR",13,1,58,141,360,122,25,7,122,202,64,80
4733001571,"KR",13,0,202,64,99,60,58,122,58,25,53,82
4732897119,"KR",13,1,86,350,157,875,25,360,84,20,111,122
4732952585,"KR",13,1,-1,122,89,64,56,53,104,89,238,-1
4727908216,"KR",13,0,33,58,875,7,80,122,360,21,54,245
4786297952,"KR",13,0,141,84,157,39,80,76,111,360,236,35
4769451749,"KR",13,1,111,11,30,89,104,69,51,236,360,58
4737248524,"KR",13,0,203,164,876,360,25,105,60,157,360,53
4590020432,"KR",13,1,122,421,157,245,105,78,91,86,154,202
4048318011,"KR",13,0,89,64,84,82,111,111,39,555,8,53
4045550697,"KR",13,1,555,51,245,122,105,84,523,53,64,82
3700293186,"KR",13,1,7,104,266,81,99,25,28,157,238,-1
3677175854,"KR",13,0,67,412,517,86,266,64,412,25,238,75
3665828401,"KR",13,0,7,157,412,122,266,58,59,33,81,238
4640976037,"KR",13,1,39,8,89,245,64,777,60,238,51,122
4272461217,"KR",13,0,105,154,555,122,62,154,89,53,60,58
4248813053,"KR",13,1,157,555,235,53,245,60,235,39,-1,17
4227396320,"KR",13,0,25,235,64,80,157,235,21,24,105,517
4217367720,"KR",13,1,122,555,154,235,157,107,126,245,350,421
4747170075,"KR",13,0,80,876,360,133,91,122,80,104,76,777
4743214085,"KR",13,1,30,117,80,360,7,164,122,84,360,876
4737934777,"KR",13,1,80,25,58,30,35,412,360,55,7,876
4724548532,"KR",13,0,517,76,81,236,122,104,80,238,76,360
4833341839,"KR",13,1,122,360,64,-1,7,-1,141,360,114,104
4821220993,"KR",13,1,64,350,99,11,238,7,555,82,121,-1
4805328036,"KR",13,1,53,517,360,105,58,236,64,238,157,53
4793322058,"KR",13,0,20,25,238,875,360,81,67,147,517,121
4742556670,"KR",13,0,238,143,876,360,122,360,51,11,28,91
249296668,"JP1",13,0,90,53,89,360,122,105,111,360,122,104
248147675,"JP1",13,0,63,122,254,105,25,266,11,38,360,238
248100253,"JP1",13,0,360,89,38,114,142,83,777,360,9,3
248068919,"JP1",13,0,142,105,412,62,50,104,67,13,63,25
246003308,"JP1",13,0,122,8,236,51,104,105,57,51,876,201
245927227,"JP1",13,0,11,777,122,102,38,84,238,122,777,57
245925699,"JP1",13,0,89,105,11,35,107,24,28,53,35,25
245924727,"JP1",13,1,777,122,238,145,2,420,25,84,85,777
245943434,"JP1",13,0,22,104,113,81,131,154,51,81,122,11
216137130,"JP1",13,0,157,63,84,122,240,53,131,86,82,420
213098673,"JP1",13,1,154,53,555,122,238,10,89,555,238,157
212939394,"JP1",13,0,36,25,122,35,115,350,35,11,82,90
212919168,"JP1",13,0,238,35,517,105,122,498,555,157,28,35
210554604,"JP1",13,1,350,238,11,53,122,10,-1,427,60,28
210400482,"JP1",13,1,86,80,35,8,555,122,117,22,120,238
210379322,"JP1",13,1,86,54,111,53,22,86,53,-1,157,35
210378532,"JP1",13,0,120,86,103,67,555,35,555,8,86,143
195786019,"JP1",13,0,157,238,11,555,39,120,54,238,38,7
195216420,"JP1",13,1,238,420,421,122,26,120,25,122,39,90
193485260,"JP1",13,1,59,83,67,238,517,30,236,517,83,238
193141676,"JP1",13,0,33,77,92,53,157,39,157,164,141,53
193150922,"JP1",13,0,39,421,518,420,25,157,518,236,15,133
193092104,"JP1",13,0,238,25,92,5,157,90,9,421,67,122
193021446,"JP1",13,1,122,90,157,7,83,15,-1,81,39,421
192967777,"JP1",13,0,10,157,92,238,122,157,238,30,90,67
192977530,"JP1",13,0,56,238,5,421,83,238,102,7,122,142
192987161,"JP1",13,1,81,236,30,8,122,420,30,90,6,143
192687916,"JP1",13,0,67,24,238,34,421,238,24,4,83,121
192683923,"JP1",13,0,555,421,122,56,238,84,67,12,7,8
192703166,"JP1",13,0,126,238,122,236,25,6,8,53,421,28
191880643,"JP1",13,0,157,83,517,143,412,141,157,98,-1,238
191879079,"JP1",13,1,122,16,157,238,5,84,90,236,145,157
191791282,"JP1",13,0,75,53,33,110,157,39,83,5,555,222
190408619,"JP1",13,0,122,7,517,9,16,122,105,236,39,53
190382288,"JP1",13,0,39,236,75,64,14,33,75,103,30,119
190391384,"JP1",13,0,11,5,127,63,143,39,238,69,517,122
190257834,"JP1",13,1,122,39,91,113,238,7,240,-1,143,17
190255963,"JP1",13,0,75,62,420,157,67,164,7,84,-1,8
190254507,"JP1",13,1,67,39,28,12,90,67,157,517,121,3
190096096,"JP1",13,0,7,266,5,39,24,5,236,64,91,11
193207807,"JP1",13,0,238,114,11,518,157,555,11,122,517,427
190065545,"JP1",13,0,25,102,24,12,3,-1,8,63,24,3
381599975,"OC1",13,0,-1,-1,360,28,54,84,147,25,121,202
381118815,"OC1",13,0,21,84,114,412,164,20,121,245,122,80
380867538,"OC1",13,1,99,58,164,141,412,-1,104,112,111,84
380825406,"OC1",13,1,99,141,20,-1,164,-1,105,164,-1,-1
380765057,"OC1",13,1,20,10,-1,84,360,202,-1,54,105,28
371691253,"OC1",13,1,360,84,777,111,104,245,360,-1,147,54
371631614,"OC1",13,1,84,360,777,121,-1,30,-1,10,22,54
371544652,"OC1",13,0,67,777,-1,236,141,360,111,32,164,154
371504399,"OC1",13,1,121,-1,24,32,-1,-1,-1,-1,164,20
371463165,"OC1",13,1,54,10,104,-1,25,111,32,360,84,8
371397764,"OC1",13,0,54,55,28,-1,104,32,-1,777,8,54
368450226,"OC1",13,0,114,360,142,238,121,-1,517,121,38,24
368346301,"OC1",13,0,84,80,121,120,245,164,62,360,-1,236
368318529,"OC1",13,1,517,99,360,245,80,-1,147,38,-1,245
368272019,"OC1",13,1,104,236,24,99,107,360,114,104,147,121
366889356,"OC1",13,1,117,350,236,54,360,114,-1,55,80,203
366786299,"OC1",13,1,107,-1,127,-1,-1,57,76,203,360,80
366745870,"OC1",13,1,-1,80,164,238,114,35,421,55,84,238
366123737,"OC1",13,0,84,360,157,203,121,80,39,102,245,-1
365730124,"OC1",13,1,203,127,350,59,55,-1,38,67,203,-1
365680882,"OC1",13,0,164,203,-1,350,236,76,203,360,104,120
365375354,"OC1",13,0,28,114,98,876,120,236,203,89,54,246
365339679,"OC1",13,0,360,114,777,105,25,245,114,76,-1,3
365268243,"OC1",13,0,203,57,80,245,164,421,164,114,-1,76
364838785,"OC1",13,0,203,236,-1,107,91,20,98,114,203,164
364831157,"OC1",13,0,164,203,34,81,39,164,34,203,114,-1
351408918,"OC1",13,0,76,39,24,10,20,38,-1,203,360,10
351430185,"OC1",13,1,164,120,114,76,350,-1,98,360,203,76
351395598,"OC1",13,1,55,-1,203,38,114,40,164,350,28,236
349677211,"OC1",13,1,164,107,360,421,157,76,111,127,203,121
336295911,"OC1",13,1,58,76,51,38,10,432,51,-1,24,127
336261997,"OC1",13,0,203,58,202,164,236,51,1,104,38,25
334051921,"OC1",13,0,58,-1,164,84,98,99,203,107,350,105
334027145,"OC1",13,1,98,58,111,145,127,119,122,24,164,141
333811779,"OC1",13,1,60,51,114,-1,127,164,38,84,105,777
333663278,"OC1",13,1,98,55,164,350,58,-1,106,114,412,164
333655447,"OC1",13,1,121,427,53,203,24,74,412,-1,777,432
333643712,"OC1",13,1,120,24,412,58,777,22,875,164,-1,38
333588457,"OC1",13,0,350,427,876,58,-1,268,28,51,876,114
333530516,"OC1",13,1,121,58,10,876,107,-1,164,28,10,51
333349212,"OC1",13,0,-1,236,10,24,22,99,114,28,203,51
333354058,"OC1",13,1,120,203,22,10,427,876,-1,24,51,203
333340103,"OC1",13,1,777,53,-1,164,203,497,51,43,10,429
333314463,"OC1",13,0,28,51,203,58,22,164,51,203,20,28
332632696,"OC1",13,0,164,-1,114,10,-1,24,114,117,350,25
332579705,"OC1",13,1,876,104,24,2,427,121,203,-1,777,432
331459669,"OC1",13,1,777,203,24,64,164,3,114,51,421,777
331434463,"OC1",13,1,51,412,39,421,7,10,38,58,121,24
331441036,"OC1",13,0,10,22,43,203,111,24,427,120,51,7
330587044,"OC1",13,1,30,777,164,25,91,-1,38,164,203,875
330540377,"OC1",13,0,122,114,24,39,99,432,203,427,10,164
329563681,"OC1",13,0,76,432,142,-1,107,114,203,245,-1,105
329590920,"OC1",13,0,91,-1,164,432,-1,875,203,38,51,432
329044705,"OC1",13,0,-1,432,350,203,35,28,53,60,203,164
329050469,"OC1",13,1,350,523,114,104,69,777,30,51,24,203
